timestamp,gps.posx,gps.posy,ahrs.yaw,ahrs.yaw_speed,gps.hspeed,gps.stdx,gps.stdy,gps.track,target.posx,target.posy,target.yaw,target.yaw_speed,target.hspeed,target.stdx,target.stdy,target.track,left_motor,right_motor
1558320099.0483346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.35052330049038,55.535964344570566,0.0,0.0,0.0,0.0,0.0,0.0,1500,620.0551819750084
1558320099.15804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.67477596300273,55.70177993598124,0.0,0.0,0.0,0.0,0.0,0.0,1500,890.15804918069
1558320099.2647564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.77087219511687,55.744753320779125,0.0,0.0,0.0,0.0,0.0,0.0,1429.717958281279,970.2820417187211
1558320099.6148202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.866968427231,55.787726705577015,0.0,0.0,0.0,0.0,0.0,0.0,1430.7087939702922,969.2912060297078
1558320099.7205374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.09314383491812,55.96053839109759,0.0,0.0,0.0,0.0,0.0,0.0,1426.8722393146804,973.1277606853195
1558320099.8003252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.15818342270462,56.02545754145894,0.0,0.0,0.0,0.0,0.0,0.0,1424.0087070788925,975.9912929211075
1558320099.8880892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.22322301049111,56.09037669182028,0.0,0.0,0.0,0.0,0.0,0.0,1419.8853455348565,980.1146544651434
1558320099.9798431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.28826259827761,56.15529584218163,0.0,0.0,0.0,0.0,0.0,0.0,1417.508317233296,982.4916827667039
1558320100.063621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.35200678253521,56.19956280465328,0.0,0.0,0.0,0.0,0.0,0.0,1414.2146116886668,985.7853883113332
1558320100.164355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.41575096679283,56.243829767124936,0.0,0.0,0.0,0.0,0.0,0.0,1408.340787838542,991.6592121614581
1558320100.2840316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.47949515105043,56.28809672959658,0.0,0.0,0.0,0.0,0.0,0.0,1406.1310764906152,993.8689235093847
1558320100.3747904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.54323933530804,56.332363692068235,0.0,0.0,0.0,0.0,0.0,0.0,1401.3240164711654,998.6759835288346
1558320100.4685376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.60698351956565,56.37663065453989,0.0,0.0,0.0,0.0,0.0,0.0,1396.5082748367115,1003.4917251632885
1558320100.5543122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.70488005638141,56.43698141460442,0.0,0.0,0.0,0.0,0.0,0.0,1389.6193834595963,1010.3806165404036
1558320100.6500883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.80277659319717,56.497332174668955,0.0,0.0,0.0,0.0,0.0,0.0,1383.2710774304699,1016.7289225695301
1558320100.738815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.90067313001293,56.557682934733485,0.0,0.0,0.0,0.0,0.0,0.0,1379.0309403090919,1020.969059690908
1558320100.8136551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.99856966682869,56.61803369479802,0.0,0.0,0.0,0.0,0.0,0.0,1377.5178890123657,1022.4821109876343
1558320100.904377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.99856966682869,56.61803369479802,0.0,0.0,0.0,0.0,0.0,0.0,1372.6040324784149,1027.3959675215851
1558320100.9951377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.09646620364445,56.67838445486255,0.0,0.0,0.0,0.0,0.0,0.0,1366.6768022241145,1033.3231977758855
1558320101.0749202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.19555813948939,56.73993522131991,0.0,0.0,0.0,0.0,0.0,0.0,1367.5545206693614,1032.4454793306386
1558320101.1846254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.29465007533435,56.80148598777727,0.0,0.0,0.0,0.0,0.0,0.0,1362.4088868346182,1037.5911131653818
1558320101.271391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.39374201117928,56.863036754234635,0.0,0.0,0.0,0.0,0.0,0.0,1358.0207244818391,1041.9792755181609
1558320101.3552046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.49283394702424,56.92458752069199,0.0,0.0,0.0,0.0,0.0,0.0,1351.521501817289,1048.478498182711
1558320101.4509108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.59192588286918,56.98613828714935,0.0,0.0,0.0,0.0,0.0,0.0,1348.1935259292864,1051.8064740707136
1558320101.5407078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.65699385337409,57.02646321588532,0.0,0.0,0.0,0.0,0.0,0.0,1344.6149326663042,1055.3850673336958
1558320101.6244488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.722061823879,57.06678814462129,0.0,0.0,0.0,0.0,0.0,0.0,1341.5425037666755,1058.4574962333245
1558320101.7102187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.7871297943839,57.10711307335726,0.0,0.0,0.0,0.0,0.0,0.0,1335.92489216922,1064.07510783078
1558320101.802971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.7871297943839,57.10711307335726,0.0,0.0,0.0,0.0,0.0,0.0,1330.7910858432601,1069.2089141567399
