timestamp,gps.posx,gps.posy,ahrs.yaw,ahrs.yaw_speed,gps.hspeed,gps.stdx,gps.stdy,gps.track,target.posx,target.posy,target.yaw,target.yaw_speed,target.hspeed,target.stdx,target.stdy,target.track,left_motor,right_motor
1558316309.6754808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.14486475543703,61.040630213195236,0.0,0.0,0.0,0.0,0.0,0.0,1500,620.0551819750084
1558316309.8181016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.12307749623164,61.0509734936523,0.0,0.0,0.0,0.0,0.0,0.0,1500,683.0651231238865
1558316310.0075917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.1199842271972,61.05514334597497,0.0,0.0,0.0,0.0,0.0,0.0,1490.1845565979736,732.4572096164218
1558316310.156194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.11379768912832,61.06348305062031,0.0,0.0,0.0,0.0,0.0,0.0,1436.6538413298167,792.7996285424283
1558316310.3177629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.10761115105942,61.07182275526566,0.0,0.0,0.0,0.0,0.0,0.0,1330.1049428411557,873.3116924076899
1558316310.4843202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.10388281921172,61.073405259341385,0.0,0.0,0.0,0.0,0.0,0.0,1291.2488646712854,891.7075351025031
1558316310.632921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.0964261555163,61.07657026749283,0.0,0.0,0.0,0.0,0.0,0.0,1214.1183984853662,934.2459120681135
1558316310.8044639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.09269782366857,61.078152771568554,0.0,0.0,0.0,0.0,0.0,0.0,1194.5351268176964,920.4324879820406
1558316311.0238767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.0846717324519,61.08033069590034,0.0,0.0,0.0,0.0,0.0,0.0,1169.3765764516802,899.2850537560244
1558316311.1724806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.076076213714,61.08152153641245,0.0,0.0,0.0,0.0,0.0,0.0,1127.172303500438,869.1259464132361
