timestamp,gps.posx,gps.posy,ahrs.yaw,ahrs.yaw_speed,gps.hspeed,gps.stdx,gps.stdy,gps.track,target.posx,target.posy,target.yaw,target.yaw_speed,target.hspeed,target.stdx,target.stdy,target.track,left_motor,right_motor
1558319923.7548816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.5307242530239,60.91507920652895,0.0,0.0,0.0,0.0,0.0,0.0,1500,659.7922591335987
1558319923.9064755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.5234780207321,60.91436653598089,0.0,0.0,0.0,0.0,0.0,0.0,1500,794.3415900440193
1558319924.2648342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.5210626099682,60.91412897913154,0.0,0.0,0.0,0.0,0.0,0.0,1500,793.9370296022746
1558319924.3426173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.48798613808893,60.922209736957186,0.0,0.0,0.0,0.0,0.0,0.0,1500,793.5621102090604
1558319924.443348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.4797170201191,60.924229926413595,0.0,0.0,0.0,0.0,0.0,0.0,1500,793.1572915635334
1558319924.535103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.47570020499157,60.92547652846282,0.0,0.0,0.0,0.0,0.0,0.0,1500,792.7545916665764
1558319924.621871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.47168338986407,60.92672313051206,0.0,0.0,0.0,0.0,0.0,0.0,1500,792.3527812871616
1558319924.7006578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.46766657473654,60.92796973256129,0.0,0.0,0.0,0.0,0.0,0.0,1500,791.950974042635
1558319924.8552449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.46766657473654,60.92796973256129,0.0,0.0,0.0,0.0,0.0,0.0,1500,791.5451612890208
1558319924.9888897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.4596329444815,60.93046293665975,0.0,0.0,0.0,0.0,0.0,0.0,1500,791.1483673645345
1558319925.1424778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.4531747750677,60.93271972867217,0.0,0.0,0.0,0.0,0.0,0.0,1500,790.7483260008441
1558319925.2950697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.44671660565393,60.93497652068458,0.0,0.0,0.0,0.0,0.0,0.0,1500,790.3486025836528
1558319925.3938093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.43380026682635,60.93949010470941,0.0,0.0,0.0,0.0,0.0,0.0,1500,789.9556528545899
1558319925.486558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.42734209741255,60.941746896721824,0.0,0.0,0.0,0.0,0.0,0.0,1500,789.5542550132876
1558319925.5703347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.42417587578,60.94321024046118,0.0,0.0,0.0,0.0,0.0,0.0,1500,789.151556743431
1558319925.6581013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.4210096541475,60.94467358420053,0.0,0.0,0.0,0.0,0.0,0.0,1500,788.7496098753519
1558319925.7488604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.41784343251496,60.94613692793988,0.0,0.0,0.0,0.0,0.0,0.0,1500,788.3476659236647
1558319925.823658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.41467721088245,60.947600271679235,0.0,0.0,0.0,0.0,0.0,0.0,1500,787.9457248884607
1558319925.9044428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.4115109892499,60.94906361541859,0.0,0.0,0.0,0.0,0.0,0.0,1500,787.5437867698311
1558319926.0021806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.4115109892499,60.94906361541859,0.0,0.0,0.0,0.0,0.0,0.0,1500,787.1380783117427
