timestamp,gps.posx,gps.posy,ahrs.yaw,ahrs.yaw_speed,gps.hspeed,gps.stdx,gps.stdy,gps.track,target.posx,target.posy,target.yaw,target.yaw_speed,target.hspeed,target.stdx,target.stdy,target.track,left_motor,right_motor
1558320980.996614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.89738569698338,61.388119474079126,0.0,0.0,0.0,0.0,0.0,0.0,1500,620.0551819750084
1558320981.1113064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.85975402652522,61.36396790317238,0.0,0.0,0.0,0.0,0.0,0.0,1500,886.1565111417563
1558320981.2120516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.83710220483266,61.34961384244484,0.0,0.0,0.0,0.0,0.0,0.0,1435.6189572211345,964.3810427788655
1558320981.3337202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.8144503831401,61.3352597817173,0.0,0.0,0.0,0.0,0.0,0.0,1433.9090531390336,966.0909468609664
1558320981.439431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.76914673975497,61.306551660262215,0.0,0.0,0.0,0.0,0.0,0.0,1435.8450292773837,964.1549707226163
1558320981.5700817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.74622506071677,61.29366170758331,0.0,0.0,0.0,0.0,0.0,0.0,1433.289433924726,966.7105660752742
1558320981.7306538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.72330338167856,61.28077175490441,0.0,0.0,0.0,0.0,0.0,0.0,1428.7171530666685,971.2828469333315
1558320981.8972075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.67746002360212,61.26788180222551,0.0,0.0,0.0,0.0,0.0,0.0,1424.136145274692,975.8638547253082
1558320982.0707428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.65453834456392,61.2421018968677,0.0,0.0,0.0,0.0,0.0,0.0,1420.6752982533317,979.3247017466683
1558320982.2023919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.60956198901707,61.219277705249304,0.0,0.0,0.0,0.0,0.0,0.0,1413.1693294491783,986.8306705508217
1558320982.3470042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.5870738112436,61.2078656094401,0.0,0.0,0.0,0.0,0.0,0.0,1409.5811094177811,990.4188905822189
1558320982.5006082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.5645856334702,61.1964535136309,0.0,0.0,0.0,0.0,0.0,0.0,1400.9049340522902,999.0950659477099
1558320982.6701412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.52750321219114,61.17581755844598,0.0,0.0,0.0,0.0,0.0,0.0,1399.463991696897,1000.536008303103
1558320982.8117635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.49831472517985,61.157369839694525,0.0,0.0,0.0,0.0,0.0,0.0,1398.2841007231368,1001.7158992768633
1558320982.975331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.4837204816742,61.148145980318795,0.0,0.0,0.0,0.0,0.0,0.0,1396.9992057941015,1003.0007942058984
1558320983.0890229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.4485423610595,61.13142475121148,0.0,0.0,0.0,0.0,0.0,0.0,1391.9544726616407,1008.0455273383593
1558320983.194741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.42795848395042,61.123927381479895,0.0,0.0,0.0,0.0,0.0,0.0,1389.4556547202958,1010.5443452797042
1558320983.309431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.40737460684136,61.11643001174831,0.0,0.0,0.0,0.0,0.0,0.0,1381.3715779343927,1018.6284220656073
1558320983.449059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.38679072973227,61.10893264201672,0.0,0.0,0.0,0.0,0.0,0.0,1379.7057523371911,1020.2942476628089
1558320983.5737255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.3525237376391,61.094507925195906,0.0,0.0,0.0,0.0,0.0,0.0,1375.7122211727522,1024.2877788272478
1558320983.6585004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.33884062265497,61.08758057810668,0.0,0.0,0.0,0.0,0.0,0.0,1368.124338445265,1031.875661554735
1558320983.7702026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.32515750767087,61.080653231017465,0.0,0.0,0.0,0.0,0.0,0.0,1368.8212278208878,1031.1787721791122
1558320983.8569677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.31147439268673,61.07372588392824,0.0,0.0,0.0,0.0,0.0,0.0,1363.096080815209,1036.903919184791
1558320983.9606926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.29779127770263,61.066798536839016,0.0,0.0,0.0,0.0,0.0,0.0,1361.5190539535813,1038.4809460464187
1558320984.0524461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.2907313065861,61.063914433486225,0.0,0.0,0.0,0.0,0.0,0.0,1356.2453461213995,1043.7546538786005
1558320984.1312356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.28367133546962,61.06103033013344,0.0,0.0,0.0,0.0,0.0,0.0,1350.7424730752311,1049.2575269247689
1558320984.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.2766113643531,61.05814622678065,0.0,0.0,0.0,0.0,0.0,0.0,1347.1713644240417,1052.8286355759583
1558320984.3087618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.2766113643531,61.05814622678065,0.0,0.0,0.0,0.0,0.0,0.0,1343.3596863559821,1056.6403136440179
1558320984.39254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.2695513932366,61.055262123427866,0.0,0.0,0.0,0.0,0.0,0.0,1340.2117993984875,1059.7882006015125
1558320984.4922693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.2624914221201,61.052378020075075,0.0,0.0,0.0,0.0,0.0,0.0,1337.818096534517,1062.181903465483
1558320984.5870194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.2366554179166,61.03935324770847,0.0,0.0,0.0,0.0,0.0,0.0,1331.6249120700948,1068.3750879299052
1558320984.6638474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.21081941371312,61.02632847534186,0.0,0.0,0.0,0.0,0.0,0.0,1329.983168131534,1070.016831868466
1558320984.764543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.18498340950967,61.01330370297526,0.0,0.0,0.0,0.0,0.0,0.0,1327.3602303336295,1072.6397696663705
1558320984.8572965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.1591474053062,61.00027893060865,0.0,0.0,0.0,0.0,0.0,0.0,1327.3064440021292,1072.6935559978708
1558320984.9380789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.1333114011027,60.987254158242045,0.0,0.0,0.0,0.0,0.0,0.0,1325.678885955348,1074.321114044652
1558320985.0408041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.12019527458483,60.981427326633415,0.0,0.0,0.0,0.0,0.0,0.0,1321.1515591959062,1078.8484408040938
1558320985.1395464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.10707914806696,60.975600495024786,0.0,0.0,0.0,0.0,0.0,0.0,1318.7434936011452,1081.2565063988548
1558320985.2243133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.09396302154911,60.96977366341616,0.0,0.0,0.0,0.0,0.0,0.0,1314.5097789007443,1085.4902210992557
1558320985.3270378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.08084689503124,60.96394683180753,0.0,0.0,0.0,0.0,0.0,0.0,1315.351918208402,1084.648081791598
1558320985.4068265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.06773076851337,60.9581200001989,0.0,0.0,0.0,0.0,0.0,0.0,1312.7764768928516,1087.2235231071484
1558320985.4985793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.06773076851337,60.9581200001989,0.0,0.0,0.0,0.0,0.0,0.0,1309.3044669213505,1090.6955330786495
1558320985.5953617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.04961285896033,60.950708182088526,0.0,0.0,0.0,0.0,0.0,0.0,1306.8989136976425,1093.1010863023575
1558320985.6930633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.0314949494073,60.94329636397815,0.0,0.0,0.0,0.0,0.0,0.0,1300.5701719606316,1099.4298280393684
1558320985.7718496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.01337703985428,60.935884545867765,0.0,0.0,0.0,0.0,0.0,0.0,1300.861465327151,1099.138534672849
1558320985.8715851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.99525913030124,60.92847272775739,0.0,0.0,0.0,0.0,0.0,0.0,1294.8266392056912,1105.1733607943088
1558320985.964335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.9771412207482,60.92106090964701,0.0,0.0,0.0,0.0,0.0,0.0,1289.6752207048237,1110.3247792951763
1558320986.066062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.9588829500111,60.91366513182788,0.0,0.0,0.0,0.0,0.0,0.0,1288.3286438528507,1111.6713561471493
1558320986.17976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.94062467927398,60.90626935400874,0.0,0.0,0.0,0.0,0.0,0.0,1283.5065140017825,1116.4934859982175
1558320986.2635345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.9223664085369,60.8988735761896,0.0,0.0,0.0,0.0,0.0,0.0,1282.7271600844037,1117.2728399155963
1558320986.3433473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.9041081377998,60.89147779837047,0.0,0.0,0.0,0.0,0.0,0.0,1280.0022188296193,1119.9977811703807
1558320986.4450505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.8858498670627,60.88408202055133,0.0,0.0,0.0,0.0,0.0,0.0,1277.7134683393438,1122.2865316606562
1558320986.5368047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.8738171606852,60.87981325018398,0.0,0.0,0.0,0.0,0.0,0.0,1276.8323288854913,1123.1676711145087
1558320986.6195862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.86178445430772,60.875544479816625,0.0,0.0,0.0,0.0,0.0,0.0,1276.1352756803908,1123.8647243196092
1558320986.7083461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.86178445430772,60.875544479816625,0.0,0.0,0.0,0.0,0.0,0.0,1274.5460838094323,1125.4539161905677
1558320986.8030944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.84975174793024,60.871275709449264,0.0,0.0,0.0,0.0,0.0,0.0,1272.4752083505825,1127.5247916494175
1558320986.87889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.83771904155276,60.86700693908191,0.0,0.0,0.0,0.0,0.0,0.0,1269.3971654685427,1130.6028345314573
1558320986.971644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.82568633517528,60.86273816871456,0.0,0.0,0.0,0.0,0.0,0.0,1268.2487255639157,1131.7512744360843
1558320987.0683978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.8085352107782,60.856395547868004,0.0,0.0,0.0,0.0,0.0,0.0,1263.130672342348,1136.869327657652
1558320987.159141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.79138408638107,60.85005292702145,0.0,0.0,0.0,0.0,0.0,0.0,1261.968150784689,1138.031849215311
1558320987.262865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.77423296198398,60.84371030617489,0.0,0.0,0.0,0.0,0.0,0.0,1256.2759986587039,1143.7240013412961
1558320987.3556159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.75708183758687,60.83736768532834,0.0,0.0,0.0,0.0,0.0,0.0,1251.8121007207012,1148.1878992792988
1558320987.4403944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.73993071318978,60.831025064481786,0.0,0.0,0.0,0.0,0.0,0.0,1251.5886526868208,1148.4113473131792
1558320987.539126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.7283725300993,60.826577171212286,0.0,0.0,0.0,0.0,0.0,0.0,1250.779426290678,1149.220573709322
1558320987.6348915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.71681434700884,60.82212927794278,0.0,0.0,0.0,0.0,0.0,0.0,1246.6148613323112,1153.3851386676888
1558320987.7116785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.7052561639184,60.81768138467328,0.0,0.0,0.0,0.0,0.0,0.0,1245.8971389121002,1154.1028610878998
1558320987.8084054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.7052561639184,60.81768138467328,0.0,0.0,0.0,0.0,0.0,0.0,1243.374072277558,1156.625927722442
1558320987.9031525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.69369798082792,60.81323349140377,0.0,0.0,0.0,0.0,0.0,0.0,1243.0371842242544,1156.9628157757456
1558320987.9789498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.68213979773745,60.80878559813427,0.0,0.0,0.0,0.0,0.0,0.0,1240.3449748610526,1159.6550251389474
1558320988.0786836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.66659406902593,60.80388130581097,0.0,0.0,0.0,0.0,0.0,0.0,1240.9517466769157,1159.0482533230843
1558320988.1804113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.6510483403144,60.798977013487665,0.0,0.0,0.0,0.0,0.0,0.0,1237.0214835709337,1162.9785164290663
1558320988.2731636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.63550261160287,60.794072721164355,0.0,0.0,0.0,0.0,0.0,0.0,1239.928449285247,1160.071550714753
1558320988.3828702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.61995688289133,60.78916842884105,0.0,0.0,0.0,0.0,0.0,0.0,1238.6755715983584,1161.3244284016416
1558320988.471633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.60441115417981,60.78426413651775,0.0,0.0,0.0,0.0,0.0,0.0,1237.6080347490706,1162.3919652509294
1558320988.5534158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.5938818432567,60.780164558376654,0.0,0.0,0.0,0.0,0.0,0.0,1236.8416949810069,1163.1583050189931
1558320988.6760895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.58335253233355,60.77606498023555,0.0,0.0,0.0,0.0,0.0,0.0,1236.5390320203762,1163.4609679796238
1558320988.7858067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.57282322141043,60.77196540209446,0.0,0.0,0.0,0.0,0.0,0.0,1236.6433262605485,1163.3566737394515
1558320988.8715634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.56229391048728,60.76786582395336,0.0,0.0,0.0,0.0,0.0,0.0,1236.7530032126695,1163.2469967873305
